T19 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供
O:CBETA 自行掃瞄辨識
4:北美某大德提供
c:CBETA 提供新式標點
b:中華佛教百科文獻基金會提供新式標點
h:陳惠珍大德提供新式標點



S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
O:CBETA 自行掃瞄辨識, CBETA OCR Group
4:北美某大德提供, Text as provided by Anonymous from USA
c:CBETA 提供新式標點, Punctuated text as provided by CBETA
b:中華佛教百科文獻基金會提供新式標點, Punctuated text as provided by Chinese Buddhist Literary Foundation
h:陳惠珍大德提供新式標點, Punctuated text as provided by Ms. Chen Hui-Zhen　

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                 【朝代 譯者或作者】            高麗經號-冊
S4        T1005B19-p0634  V1.0   2000/03/01    1  寶樓閣經梵字真言                                                                     【】                              K1298-36
S4        T1006-19-p0636  V1.0   2000/03/01    3  廣大寶樓閣善住祕密陀羅尼經                                                           【唐 菩提流志譯】                 K0422-13
S4        T1007-19-p0657  V1.0   2000/03/01    1  牟梨曼陀羅呪經                                                                  【失譯】                          K0430-13
S4        T1008-19-p0668  V1.0   2000/03/01    1  菩提場莊嚴陀羅尼經                                                                   【唐 不空譯】                     K1299-36
S4        T1009-19-p0675  V1.0   2000/03/01    1  出生無邊門陀羅尼經                                                                   【唐 不空譯】                     K1279-36
S4        T1010-19-p0679  V1.0   2000/03/01    1  佛說出生無邊門陀羅尼儀軌                                                             【唐 不空譯】                          -
S4        T1011-19-p0680  V1.0   2000/03/01    1  佛說無量門微密持經                                                                   【吳 支謙譯】                     K0324-11
S4        T1012-19-p0682  V1.0   2000/03/01    1  佛說出生無量門持經                                                                   【東晉 佛陀跋陀羅譯】             K0325-11
S4        T1013-19-p0685  V1.0   2000/03/01    1  阿難陀目佉尼呵離陀經                                                                 【劉宋 求那跋陀羅譯】             K0327-11
S4        T1014-19-p0688  V1.0   2000/03/01    1  無量門破魔陀羅尼經                                                                   【劉宋 功德直．玄暢譯】             K0326-11
S4        T1015-19-p0692  V1.0   2000/03/01    1  佛說阿難陀目佉尼呵離陀隣尼經                                            【元魏 佛馱扇多譯】               K0328-11
S4        T1016-19-p0695  V1.0   2000/03/01    1  舍利弗陀羅尼經                                                                       【梁 僧伽婆羅譯】                 K0329-11
S4        T1017-19-p0698  V1.0   2000/03/01    1  佛說一向出生菩薩經                                                                   【隋 闍那崛多譯】                 K0330-11
S4        T1018-19-p0702  V1.0   2000/03/01    1  出生無邊門陀羅尼經                                                                   【唐 智嚴譯】                     K0331-11
S4        T1019-19-p0707  V1.0   2000/03/01    1  大方廣佛華嚴經入法界品四十二字觀門                                                   【唐 不空譯】                     K1329-36
S4        T1020-19-p0709  V1.0   2000/03/01    1  大方廣佛花嚴經入法界品頓證毘盧遮那法身字輪瑜伽儀軌                                   【唐 不空譯】                        -
S4        T1021-19-p0709  V1.0   2000/03/01    1  華嚴經心陀羅尼                                                                       【】                                   -
S4        T1022A19-p0710  V1.0   2000/03/01    1  一切如來心祕密全身舍利寶篋印陀羅尼經                                                 【唐 不空譯】                     K1287-36
