T20 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
l:林光明大德提供新式標點, Punctuated text as provided by Mr. Lin Guang-ming
s:西蓮淨苑提供新式標點, Punctuated text as provided by The Seeland Monastery
q:清涼月提供新式標點, Punctuated text as provided by Qing Liang Yue

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                                                【朝代 譯者或作者】            高麗經號-冊
S4        T1165-20-p0672  V1.0   2000/03/01    1  聖持世陀羅尼經                                                                                                      【宋 施護譯】                  K1125-33
S4        T1166-20-p0674  V1.0   2000/03/01    1  馬鳴菩薩大神力無比驗法念誦軌儀                                                                                      【唐 金剛智譯】                     -
S4        T1167-20-p0675  V1.0   2000/03/01    1  八大菩薩曼荼羅經                                                                                                    【唐 不空譯】                  K1304-36
S4        T1168A20-p0676  V1.0   2000/03/01    1  佛說大乘八大曼拏羅經                                                                                                【宋 法賢譯】                  K1215-34
S4        T1168B20-p0676  V1.0   2000/03/01    1  八曼荼羅經                                                                                                          【】                           K1215-34
S4        T1169-20-p0677  V1.0   2000/03/01    4  佛說持明藏瑜伽大教尊那菩薩大明成就儀軌經                                                                            【宋 法賢譯】                  K1213-34
S4        T1170-20-p0691  V1.0   2000/03/01    3  佛說金剛香菩薩大明成就儀軌經                                                                                        【宋 施護譯】                  K1207-34
S4        T1171-20-p0705  V1.0   2000/03/01    1  金剛頂經瑜伽文殊師利菩薩法                                                                                          【唐 不空譯】                  K1280-36
S4        T1172-20-p0709  V1.0   2000/03/01    1  金剛頂超勝三界經說文殊五字真言勝相                                                                                  【唐 不空譯】                  K1350-37
S4        T1173-20-p0710  V1.0   2000/03/01    1  金剛頂經曼殊室利菩薩五字心陀羅尼品                                                                                  【唐 金剛智譯】                K0465-13
S4        T1174-20-p0713  V1.0   2000/03/01    1  五字陀羅尼頌                                                                                                        【唐 不空譯】                  K1345-37
S4        T1175-20-p0716  V1.0   2000/03/01    1  金剛頂經瑜伽文殊師利菩薩供養儀軌                                                                                    【唐 不空譯】                  K1363-37
S4        T1176-20-p0723  V1.0   2000/03/01    1  曼殊室利童子菩薩五字瑜伽法                                                                                          【唐 不空譯】                  K1365-37
S4        T1177A20-p0724  V1.0   2000/03/01   10  大乘瑜伽金剛性海曼殊室利千臂千鉢大教王經                                                                       【唐 不空譯】                  K1272-36
S4        T1177B20-p0776  V1.0   2000/03/01    1  千鉢文殊一百八名讚                                                                                             【唐 空海請來】                                -
S4        T1178-20-p0778  V1.0   2000/03/01    1  文殊菩薩獻佛陀羅尼名烏蘇吒                                                                                          【】                                -
S4        T1179-20-p0778  V1.0   2000/03/01    1  文殊師利菩薩六字呪功能法經                                                                                     【】                                -
S4        T1180-20-p0779  V1.0   2000/03/01    1  六字神呪經                                                                                                     【唐 菩提流志譯】              K0316-11
S4        T1181-20-p0780  V1.0   2000/03/01    1  大方廣菩薩藏經中文殊師利根本一字陀羅尼經                                                                            【唐 寶思惟譯】                K0299-11
S4        T1182-20-p0781  V1.0   2000/03/01    1  曼殊室利菩薩呪藏中一字呪王經                                                                              【唐 義淨譯】                  K0300-11
