T21 檔案比對版本來源記錄 013100

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
x:Xian 提供新式標點, Punctuated text as provided by Xian
C:張革豐大德提供新式標點, Punctuated text as provided by Mr. Zhang Ge-Feng

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                               【朝代 譯者或作者】            高麗經號-冊
S4        T1340-21-p0661  V1.0   2000/03/01   20  大法炬陀羅尼經                                                     【隋 闍那崛多譯】              K0388-12
S4        T1341-21-p0755  V1.0   2000/03/01   20  大威德陀羅尼經                                                     【隋 闍那崛多譯】              K0389-12
S4        T1342-21-p0839  V1.0   2000/03/01    1  佛說無崖際總持法門經                                               【西秦 聖堅譯】                K0334-12
S4        T1343-21-p0843  V1.0   2000/03/01    1  尊勝菩薩所問一切諸法入無量門陀羅尼經                               【北齊 萬天懿譯】              K0335-12
S4        T1344-21-p0850  V1.0   2000/03/01    1  金剛上味陀羅尼經                                                   【元魏 佛陀扇多譯】            K0336-12
S4        T1345-21-p0854  V1.0   2000/03/01    1  金剛場陀羅尼經                                                     【隋 闍那崛多譯】              K0337-12
S4        T1346-21-p0858  V1.0   2000/03/01    1  諸佛集會陀羅尼經                                                   【唐 提雲般若等譯】            K0475-13
S4        T1347-21-p0860  V1.0   2000/03/01    1  息除中夭陀羅尼經                                                   【宋 施護譯】                  K1114-33
S4        T1348-21-p0860  V1.0   2000/03/01    1  佛說十二佛名神呪校量功德除障滅罪經                            【隋 闍那崛多譯】              K0301-11
S4        T1349-21-p0863  V1.0   2000/03/01    1  佛說稱讚如來功德神呪經                                        【唐 義淨譯】                  K0302-11
S4        T1350-21-p0864  V1.0   2000/03/01    1  佛說一切如來名號陀羅尼經                                           【宋 法賢譯】                  K1242-34
S4        T1351-21-p0864  V1.0   2000/03/01    1  佛說持句神呪經                                                【吳 支謙譯】                  K0347-12
S4        T1352-21-p0865  V1.0   2000/03/01    1  佛說陀隣尼鉢經                                   【東晉 曇無蘭譯】              K0348-12
S4        T1353-21-p0866  V1.0   2000/03/01    1  東方最勝燈王陀羅尼經                                               【隋 闍那崛多譯】              K0349-12
S4        T1354-21-p0868  V1.0   2000/03/01    1  東方最勝燈王如來經                                                 【隋 闍那崛多等譯】            K0350-12
S4        T1355-21-p0872  V1.0   2000/03/01    1  佛說聖最上燈明如來陀羅尼經                                         【宋 施護譯】                  K1108-33
S4        T1356-21-p0874  V1.0   2000/03/01    1  佛說華積陀羅尼神呪經                                          【吳 支謙譯】                  K0344-12
S4        T1357-21-p0875  V1.0   2000/03/01    1  佛說師子奮迅菩薩所問經                                             【失譯】                       K0340-12
S4        T1358-21-p0876  V1.0   2000/03/01    1  佛說花聚陀羅尼呪經                                            【失譯】                       K0339-12
S4        T1359-21-p0877  V1.0   2000/03/01    1  佛說花積樓閣陀羅尼經                                               【宋 施護譯】                  K1159-34
S4        T1360-21-p0878  V1.0   2000/03/01    1  六門陀羅尼經                                                       【唐 玄奘譯】                  K0447-13
S4        T1361-21-p0878  V1.0   2000/03/01    1  六門陀羅尼經論                                                     【世親菩薩造】                      -
S4        T1362-21-p0881  V1.0   2000/03/01    1  佛說善夜經                                                         【唐 義淨譯】                  K0459-13
S4        T1363-21-p0882  V1.0   2000/03/01    1  勝幢臂印陀羅尼經                                                   【唐 玄奘譯】                  K0332-11
S4        T1364-21-p0883  V1.0   2000/03/01    1  妙臂印幢陀羅尼經                                                   【唐 實叉難陀譯】              K0333-11
S4        T1365-21-p0883  V1.0   2000/03/01    1  八名普密陀羅尼經                                                   【唐 玄奘譯】                  K0445-13
S4        T1366-21-p0884  V1.0   2000/03/01    1  佛說祕密八名陀羅尼經                                               【宋 法賢譯】                  K1237-34
S4        T1367-21-p0884  V1.0   2000/03/01    1  佛說大普賢陀羅尼經                                                 【失譯】                       K0441-13
S4        T1368-21-p0885  V1.0   2000/03/01    1  佛說大七寶陀羅尼經                                                 【失譯】                       K0450-13
S4        T1369a21-p0885  V1.0   2000/03/01    1  百千印陀羅尼經                                                     【唐 實叉難陀譯】              K0477-13
SO        T1369b21-p0886  V1.0   2000/03/01    1  百千印陀羅尼經                                                     【唐 實叉難陀譯】              K0477-13
S4        T1370-21-p0886  V1.0   2000/03/01    1  佛說持明藏八大總持王經                                             【宋 施護譯】                  K1167-34
S4        T1371-21-p0888  V1.0   2000/03/01    1  佛說聖大總持王經                                                   【宋 施護譯】                  K1164-34
S4        T1372-21-p0889  V1.0   2000/03/01    1  增慧陀羅尼經                                                       【宋 施護譯】                  K1198-34
S4        T1373-21-p0889  V1.0   2000/03/01    1  佛說施一切無畏陀羅尼經                                             【宋 施護等譯】                K1457-40
S4        T1374-21-p0890  V1.0   2000/03/01    1  佛說一切功德莊嚴王經                                               【唐 義淨譯】                  K0455-13
S4        T1375-21-p0894  V1.0   2000/03/01    1  佛說莊嚴王陀羅尼呪經                                          【唐 義淨譯】                  K0458-13
S4        T1376-21-p0895  V1.0   2000/03/01    2  佛說聖莊嚴陀羅尼經                                                 【宋 施護譯】                  K1158-34
S4        T1377-21-p0898  V1.0   2000/03/01    1  佛說寶帶陀羅尼經                                                   【宋 施護譯】                  K1439-40
S4        T1378a21-p0901  V1.0   2000/03/01    1  佛說玄師颰陀所說神呪經                        【東晉 曇無蘭譯】              K0439-13
S4        T1378b21-p0902  V1.0   2000/03/01    1  幻師颰陀神呪經                                【東晉 曇無蘭譯】                   -
S4        T1379-21-p0902  V1.0   2000/03/01    1  佛說大愛陀羅尼經                                                   【宋 法賢譯】                  K1233-34
S4        T1380-21-p0902  V1.0   2000/03/01    1  佛說善樂長者經                                                     【宋 法賢譯】                  K1246-34
S4        T1381-21-p0903  V1.0   2000/03/01    1  佛說大吉祥陀羅尼經                                                 【宋 法賢譯】                  K1238-34
S4        T1382-21-p0904  V1.0   2000/03/01    1  佛說宿命智陀羅尼                                                   【宋 法賢譯】                  K1230-34
S4        T1383-21-p0904  V1.0   2000/03/01    1  佛說宿命智陀羅尼經                                                 【宋 法賢譯】                  K1224-34
S4        T1384-21-p0904  V1.0   2000/03/01    1  佛說鉢蘭那賒嚩哩大陀羅尼經                               【宋 法賢譯】                  K1224-34
S4        T1385-21-p0905  V1.0   2000/03/01    1  佛說俱枳羅陀羅尼經                                                 【宋 法賢譯】                  K1224-34
S4        T1386-21-p0905  V1.0   2000/03/01    1  佛說妙色陀羅尼經                                                   【宋 法賢譯】                  K1224-34
S4        T1387-21-p0906  V1.0   2000/03/01    1  佛說栴檀香身陀羅尼經                                               【宋 法賢譯】                  K1224-34
S4        T1388-21-p0906  V1.0   2000/03/01    1  佛說無畏陀羅尼經                                                   【宋 法賢譯】                  K1232-34
S4        T1389-21-p0907  V1.0   2000/03/01    1  佛說無量壽大智陀羅尼                                               【宋 法賢譯】                  K1230-34
S4        T1390-21-p0907  V1.0   2000/03/01    1  佛說洛叉陀羅尼經                                                   【宋 法賢譯】                  K1224-34
S4        T1391-21-p0908  V1.0   2000/03/01    1  佛說檀特羅麻油述經                                                 【東晉 曇無蘭譯】              K0438-13
S4        T1392-21-p0908  V1.0   2000/03/01    1  大寒林聖難拏陀羅尼經                                               【宋 法天譯】                  K1104-33
S4        T1393-21-p0910  V1.0   2000/03/01    1  佛說摩尼羅亶經                                                     【東晉 曇無蘭譯】              K0438-13
S4        T1394-21-p0911  V1.0   2000/03/01    1  佛說安宅神呪經                                                【失譯】                       K0437-13
S4        T1395-21-p0912  V1.0   2000/03/01    1  拔濟苦難陀羅尼經                                                   【唐 玄奘譯】                  K0446-13
S4        T1396-21-p0913  V1.0   2000/03/01    1  佛說拔除罪障呪王經                                            【唐 義淨譯】                  K0456-13
S4        T1397-21-p0913  V1.0   2000/03/01    1  智炬陀羅尼經                                                       【唐 提雲般若等譯】            K0476-13
S4        T1398-21-p0914  V1.0   2000/03/01    1  佛說智光滅一切業障陀羅尼經                                         【宋 施護譯】                  K1161-34
S4        T1399-21-p0915  V1.0   2000/03/01    1  佛說滅除五逆罪大陀羅尼經                                           【宋 法賢譯】                  K1224-34
S4        T1400-21-p0916  V1.0   2000/03/01    1  佛說消除一切災障寶髻陀羅尼經                                       【宋 法賢譯】                  K1224-34
S4        T1401-21-p0917  V1.0   2000/03/01    1  佛說大金剛香陀羅尼經                                               【宋 施護譯】                  K1144-33
S4        T1402-21-p0918  V1.0   2000/03/01    1  消除一切閃電障難隨求如意陀羅尼經                                   【宋 施護譯】                  K1109-33
S4        T1403-21-p0919  V1.0   2000/03/01    1  佛說如意摩尼陀羅尼經                                               【宋 施護譯】                  K1149-33
